Directorio,¿Juega videojuegos?,¿Con qué frecuencia?
3095065,2,0
3095065,2,0
3095066,2,0
3095066,2,0
3095066,2,0
3095067,1,1
3095067,1,1
3095067,2,0
3095067,2,0
3095068,1,2
3095068,2,0
3095068,2,0
3095068,2,0
3095069,2,0
3095070,2,0
3095071,2,0
3095072,1,3
3095072,1,3
3095072,2,0
3095072,2,0
3095073,1,2
3095073,1,3
3095075,2,0
3095075,2,0
3095075,2,0
3095079,2,0
3095079,2,0
3095080,1,2
3095080,1,2
3095080,2,0
3095081,2,0
3095081,2,0
3095082,2,0
3095082,2,0
3095083,2,0
3095084,2,0
3095084,2,0
3095085,2,0
3095086,2,0
3095086,2,0
3095086,2,0
3095087,2,0
3095087,2,0
3095088,1,2
3095088,2,0
3095088,2,0
3095088,2,0
3095089,2,0
3095089,2,0
3095090,1,2
3095090,1,2
3095090,1,3
3095090,2,0
3095091,2,0
3095091,2,0
3095092,2,0
3095092,2,0
3095092,2,0
3095092,2,0
3095094,1,3
3095094,1,3
3095094,1,3
3095094,2,0
3095094,2,0
3095094,2,0
3095094,2,0
3095095,1,1
3095095,2,0
3095096,2,0
3095098,2,0
3095099,2,0
3095099,2,0
3095099,2,0
3095100,1,1
3095100,2,0
3095100,2,0
3095100,2,0
3095100,2,0
3095101,2,0
3095101,2,0
3095101,2,0
3095102,2,0
3095102,2,0
3095103,1,2
3095103,1,2
3095103,1,3
3095103,2,0
3095103,2,0
3095103,2,0
3095103,2,0
3095103,2,0
3095103,2,0
3095103,2,0
3095103,2,0
3095104,2,0
3095104,2,0
3095104,2,0
3095104,2,0
3095104,2,0
3095105,2,0
3095105,2,0
3095105,2,0
3095107,2,0
3095107,2,0
3095108,1,2
3095108,2,0
3095108,2,0
3095108,2,0
3095110,1,1
3095110,1,2
3095110,2,0
3095110,2,0
3095110,2,0
3095110,2,0
3095110,2,0
3095110,2,0
3095110,2,0
3095111,2,0
3095112,1,2
3095112,2,0
3095112,2,0
3095112,2,0
3095114,1,1
3095114,2,0
3095114,2,0
3095138,2,0
3095141,1,2
3095141,1,2
3095141,1,2
3095141,1,2
3095141,1,3
3095141,2,0
3095141,2,0
3095141,2,0
3095146,1,1
3095146,1,2
3095146,1,2
3095146,2,0
3095150,1,1
3095150,1,1
3095153,1,1
3095153,1,1
3095155,1,4
3095155,2,0
3095155,2,0
3095155,2,0
3095158,2,0
3095158,2,0
3095158,2,0
3095158,2,0
3095159,2,0
3095160,2,0
3095160,2,0
3095160,2,0
3095162,2,0
3095165,2,0
3095165,2,0
3095166,2,0
3095166,2,0
3095166,2,0
3095166,2,0
3095167,2,0
3095167,2,0
3095170,2,0
3095172,2,0
3095172,2,0
3095173,2,0
3095173,2,0
3095175,1,3
3095175,2,0
3095177,2,0
3095177,2,0
3095177,2,0
3095177,2,0
3095179,2,0
3095180,2,0
3095180,2,0
3095180,2,0
3095181,2,0
3095181,2,0
3095181,2,0
3095183,2,0
3095184,2,0
3095184,2,0
3095186,2,0
3095186,2,0
3095189,2,0
3095190,2,0
3095190,2,0
3095191,2,0
3095191,2,0
3095191,2,0
3095194,2,0
3095196,2,0
3095196,2,0
3095196,2,0
3095199,2,0
3095199,2,0
3095200,1,2
3095200,2,0
3095202,2,0
3095202,2,0
3095203,2,0
3095203,2,0
3095205,2,0
3095205,2,0
3095205,2,0
3095206,1,2
3095206,1,2
3095206,1,2
3095206,2,0
3095207,1,3
3095207,2,0
3095209,1,3
3095211,2,0
3095212,2,0
3095212,2,0
3095213,2,0
3095213,2,0
3095213,2,0
3095213,2,0
3095215,2,0
3095216,2,0
3095216,2,0
3095218,2,0
3095218,2,0
3095219,2,0
3095220,2,0
3095221,1,1
3095221,2,0
3095222,1,2
3095222,2,0
3095222,2,0
3095224,2,0
3095224,2,0
3095226,2,0
3095226,2,0
3095226,2,0
3095226,2,0
3095227,2,0
3095230,1,1
3095230,2,0
3095230,2,0
3095230,2,0
3095230,2,0
3095232,2,0
3095233,2,0
3095234,1,1
3095234,2,0
3095234,2,0
3095237,2,0
3095238,1,3
3095238,2,0
3095238,2,0
3095238,2,0
3095240,2,0
3095240,2,0
3095242,1,1
3095242,1,1
3095242,1,2
3095242,1,2
3095242,1,2
3095242,1,3
3095244,1,1
3095244,1,2
3095244,2,0
3095244,2,0
3095244,2,0
3095245,1,1
3095245,1,2
3095245,2,0
3095245,2,0
3095246,1,2
3095246,1,2
3095246,1,2
3095246,2,0
3095248,1,1
3095248,2,0
3095249,1,2
3095249,1,2
3095249,1,2
3095249,2,0
3095249,2,0
3095249,2,0
3095250,2,0
3095251,1,2
3095251,1,2
3095252,1,2
3095252,1,2
3095252,2,0
3095253,1,3
3095253,2,0
3095254,1,2
3095254,1,3
3095255,2,0
3095256,2,0
3095256,2,0
3095257,2,0
3095257,2,0
3095257,2,0
3095257,2,0
3095260,1,1
3095260,1,4
3095260,2,0
3095260,2,0
3095261,1,3
3095262,1,2
3095262,1,2
3095262,2,0
3095264,2,0
3095265,1,2
3095265,2,0
3095266,1,2
3095266,1,2
3095266,2,0
3095267,1,2
3095267,1,2
3095268,1,2
3095268,2,0
3095268,2,0
3095268,2,0
3095271,2,0
3095271,2,0
3095271,2,0
3095272,2,0
3095272,2,0
3095272,2,0
3095272,2,0
3095273,2,0
3095273,2,0
3095276,1,2
3095276,2,0
3095276,2,0
3095278,1,2
3095278,2,0
3095278,2,0
3095279,1,2
3095279,1,2
3095279,2,0
3095279,2,0
3095284,1,2
3095284,1,2
3095284,2,0
3095284,2,0
3095286,1,2
3095286,1,2
3095286,1,2
3095286,2,0
3095286,2,0
3095288,1,1
3095288,1,2
3095288,2,0
3095288,2,0
3095288,2,0
3095288,2,0
3095291,2,0
3095292,2,0
3095292,2,0
3095295,2,0
3095295,2,0
3095295,2,0
3095296,1,2
3095296,1,2
3095296,1,2
3095296,2,0
3095296,2,0
3095299,2,0
3095299,2,0
3095299,2,0
3095299,2,0
3095301,2,0
3095302,1,2
3095302,1,2
3095302,1,2
3095302,2,0
3095304,2,0
3095306,1,3
3095306,2,0
3095306,2,0
3095307,1,1
3095307,1,1
3095307,2,0
3095307,2,0
3095308,1,1
3095308,1,1
3095309,2,0
3095311,1,2
3095311,2,0
3095311,2,0
3095311,2,0
3095312,2,0
3095312,2,0
3095313,2,0
3095313,2,0
3095313,2,0
3095313,2,0
3095315,1,3
3095315,2,0
3095315,2,0
3095315,2,0
3095316,1,2
3095316,2,0
3095316,2,0
3095316,2,0
3095316,2,0
3095318,2,0
3095318,2,0
3095319,1,2
3095319,2,0
3095319,2,0
3095321,1,1
3095321,2,0
3095322,1,1
3095322,2,0
3095323,2,0
3095324,2,0
3095324,2,0
3095325,2,0
3095325,2,0
3095326,2,0
3095328,2,0
3095328,2,0
3095332,2,0
3095332,2,0
3095335,2,0
3095336,1,1
3095336,1,1
3095336,1,3
3095336,2,0
3095338,1,3
3095338,1,3
3095338,2,0
3095338,2,0
3095341,2,0
3095341,2,0
3095346,2,0
3095346,2,0
3095346,2,0
3095346,2,0
3095349,1,2
3095349,1,3
3095350,1,2
3095350,2,0
3095350,2,0
3095350,2,0
3095350,2,0
3095353,2,0
3095353,2,0
3095354,2,0
3095354,2,0
3095356,1,2
3095356,2,0
3095356,2,0
3095356,2,0
3095357,2,0
3095357,2,0
3095358,2,0
3095358,2,0
3095358,2,0
3095360,2,0
3095360,2,0
3095361,2,0
3095361,2,0
3095363,1,3
3095363,2,0
3095364,2,0
3095364,2,0
3095364,2,0
3095364,2,0
3095364,2,0
3095366,2,0
3095366,2,0
3095366,2,0
3095368,2,0
3095368,2,0
3095368,2,0
3095368,2,0
3095369,1,1
3095369,1,2
3095369,2,0
3095369,2,0
3095370,2,0
3095370,2,0
3095372,2,0
3095372,2,0
3095372,2,0
3095372,2,0
3095373,2,0
3095373,2,0
3095377,2,0
3095380,2,0
3095381,2,0
3095381,2,0
3095381,2,0
3095384,2,0
3095384,2,0
3095387,2,0
3095387,2,0
3095389,1,4
3095389,2,0
3095389,2,0
3095401,2,0
3095401,2,0
3095402,2,0
3095402,2,0
3095403,2,0
3095403,2,0
3095407,2,0
3095407,2,0
3095408,1,1
3095408,2,0
3095411,1,1
3095411,1,2
3095411,2,0
3095412,1,1
3095412,1,2
3095412,1,2
3095412,2,0
3095412,2,0
3095413,1,1
3095413,2,0
3095413,2,0
3095415,2,0
3095415,2,0
3095417,2,0
3095417,2,0
3095419,2,0
3095419,2,0
3095419,2,0
3095419,2,0
3095420,1,1
3095420,1,2
3095420,1,3
3095421,1,1
3095421,1,2
3095421,2,0
3095421,2,0
3095421,2,0
3095423,2,0
3095423,2,0
3095425,2,0
3095425,2,0
3095428,2,0
3095429,2,0
3095429,2,0
3095430,2,0
3095430,2,0
3095431,2,0
3095431,2,0
3095432,2,0
3095433,1,1
3095433,1,1
3095433,1,2
3095433,2,0
3095435,2,0
3095435,2,0
3095436,2,0
3095436,2,0
3095437,2,0
3095437,2,0
3095439,1,2
3095439,2,0
3095439,2,0
3095439,2,0
3095439,2,0
3095441,2,0
3095441,2,0
3095442,1,1
3095442,2,0
3095443,2,0
3095443,2,0
3095444,2,0
3095444,2,0
3095445,2,0
3095446,2,0
3095446,2,0
3095448,1,2
3095448,2,0
3095448,2,0
3095448,2,0
3095449,2,0
3095451,2,0
3095451,2,0
3095452,1,4
3095454,2,0
3095454,2,0
3095454,2,0
3095454,2,0
3095456,2,0
3095456,2,0
3095457,1,3
3095457,2,0
3095457,2,0
3095459,1,2
3095459,2,0
3095459,2,0
3095460,2,0
3095461,2,0
3095461,2,0
3095463,2,0
3095463,2,0
3095464,1,2
3095464,2,0
3095465,2,0
3095465,2,0
3095465,2,0
3095466,1,2
3095466,2,0
3095466,2,0
3095468,2,0
3095468,2,0
3095470,1,4
3095470,2,0
3095470,2,0
3095471,2,0
3095471,2,0
3095472,1,2
3095472,2,0
3095472,2,0
3095472,2,0
3095474,1,4
3095474,1,4
3095474,2,0
3095474,2,0
3095475,2,0
3095477,2,0
3095477,2,0
3095478,1,2
3095478,2,0
3095479,1,2
3095479,2,0
3095480,2,0
3095480,2,0
3095481,1,2
3095481,1,2
3095482,2,0
3095482,2,0
3095483,2,0
3095484,1,2
3095484,1,2
3095484,2,0
3095486,1,2
3095486,2,0
3095488,1,2
3095488,2,0
3095489,2,0
3095489,2,0
3095489,2,0
3095489,2,0
3095490,2,0
3095490,2,0
3095490,2,0
3095491,2,0
3095491,2,0
3095492,2,0
3095492,2,0
3095493,2,0
3095493,2,0
3095493,2,0
3095493,2,0
3095494,2,0
3095494,2,0
3095495,2,0
3095495,2,0
3095496,2,0
3095497,2,0
3095497,2,0
3095498,2,0
3095498,2,0
3095499,2,0
3095499,2,0
3095499,2,0
3095500,2,0
3095500,2,0
3095500,2,0
3095501,1,3
3095501,2,0
3095501,2,0
3095501,2,0
3095501,2,0
3095502,2,0
3095502,2,0
3095502,2,0
3095503,2,0
3095504,1,2
3095504,2,0
3095504,2,0
3095505,1,4
3095505,2,0
3095505,2,0
3095506,2,0
3095507,2,0
3095507,2,0
3095507,2,0
3095508,2,0
3095508,2,0
3095508,2,0
3095509,1,4
3095509,2,0
3095510,2,0
3095510,2,0
3095511,2,0
3095512,1,1
3095512,2,0
3095513,2,0
3095513,2,0
3095514,2,0
3095515,1,3
3095516,2,0
3095516,2,0
3095516,2,0
3095517,1,2
3095518,2,0
3095519,1,3
3095519,1,3
3095519,2,0
3095519,2,0
3095520,2,0
3095520,2,0
3095520,2,0
3095521,1,2
3095521,1,2
3095521,2,0
3095522,2,0
3095523,1,2
3095523,2,0
3095524,2,0
3095525,2,0
3095526,1,2
3095526,2,0
3095527,1,2
3095527,1,3
3095527,2,0
3095527,2,0
3095528,2,0
3095528,2,0
3095529,1,1
3095529,1,2
3095529,1,2
3095529,2,0
3095529,2,0
3095530,2,0
3095531,2,0
3095531,2,0
3095531,2,0
3095532,2,0
3095532,2,0
3095532,2,0
3095532,2,0
3095533,2,0
3095533,2,0
3095533,2,0
3095534,1,2
3095534,1,2
3095534,1,2
3095536,2,0
3095536,2,0
3095536,2,0
3095536,2,0
3095537,2,0
3095537,2,0
3095538,2,0
3095538,2,0
3095538,2,0
3095538,2,0
3095538,2,0
3095539,1,3
3095539,2,0
3095539,2,0
3095539,2,0
3095540,1,2
3095540,1,3
3095541,1,2
3095541,1,2
3095541,2,0
3095541,2,0
3095542,1,3
3095542,2,0
3095542,2,0
3095542,2,0
3095542,2,0
3095543,1,1
3095543,1,1
3095543,1,2
3095543,1,2
3095543,1,3
3095543,2,0
3095543,2,0
3095543,2,0
3095544,1,1
3095545,2,0
3095545,2,0
3095545,2,0
3095546,1,2
3095546,2,0
3095546,2,0
3095547,1,1
3095547,1,2
3095547,1,2
3095547,2,0
3095548,2,0
3095548,2,0
3095548,2,0
3095549,2,0
3095549,2,0
3095549,2,0
3095550,2,0
3095551,1,1
3095551,1,2
3095551,2,0
3095551,2,0
3095552,1,1
3095552,1,2
3095552,1,4
3095552,2,0
3095554,2,0
3095554,2,0
3095555,1,1
3095555,1,2
3095557,2,0
3095557,2,0
3095558,2,0
3095558,2,0
3095558,2,0
3095558,2,0
3095559,2,0
3095559,2,0
3095559,2,0
3095559,2,0
3095559,2,0
3095560,1,2
3095561,2,0
3095562,2,0
3095562,2,0
3095563,2,0
3095563,2,0
3095564,2,0
3095564,2,0
3095566,2,0
3095567,2,0
3095567,2,0
3095568,2,0
3095568,2,0
3095568,2,0
3095568,2,0
3095568,2,0
3095568,2,0
3095570,2,0
3095570,2,0
3095571,1,3
3095571,2,0
3095571,2,0
3095573,2,0
3095573,2,0
3095573,2,0
3095573,2,0
3095574,1,2
3095574,1,3
3095574,2,0
3095574,2,0
3095576,2,0
3095576,2,0
3095577,2,0
3095577,2,0
3095577,2,0
3095577,2,0
3095577,2,0
3095578,2,0
3095578,2,0
3095580,2,0
3095580,2,0
3095581,2,0
3095581,2,0
3095581,2,0
3095582,1,1
3095582,1,2
3095582,1,3
3095582,2,0
3095583,2,0
3095585,2,0
3095587,2,0
3095587,2,0
3095588,1,1
3095588,1,1
3095588,2,0
3095588,2,0
3095589,2,0
3095589,2,0
3095590,1,2
3095590,2,0
3095591,2,0
3095591,2,0
3095591,2,0
3095592,2,0
3095592,2,0
3095592,2,0
3095592,2,0
3095593,2,0
3095594,2,0
3095594,2,0
3095595,2,0
3095595,2,0
3095596,2,0
3095596,2,0
3095596,2,0
3095597,2,0
3095597,2,0
3095597,2,0
3095599,2,0
3095599,2,0
3095600,2,0
3095600,2,0
3095600,2,0
3095601,2,0
3095602,1,1
3095602,2,0
3095602,2,0
3095602,2,0
3095603,2,0
3095603,2,0
3095604,1,2
3095604,2,0
3095605,2,0
3095605,2,0
3095605,2,0
3095605,2,0
3095606,2,0
3095607,2,0
3095607,2,0
3095607,2,0
3095608,1,1
3095608,2,0
3095609,2,0
3095609,2,0
3095609,2,0
3095610,2,0
3095611,2,0
3095611,2,0
3095612,2,0
3095612,2,0
3095614,2,0
3095615,2,0
3095615,2,0
3095615,2,0
3095615,2,0
3095616,2,0
3095617,2,0
3095618,2,0
3095618,2,0
3095619,2,0
3095619,2,0
3095620,2,0
3095621,2,0
3095623,2,0
3095624,2,0
3095624,2,0
3095625,2,0
3095625,2,0
3095625,2,0
3095626,2,0
3095626,2,0
3095626,2,0
3095627,2,0
3095627,2,0
3095627,2,0
3095627,2,0
3095627,2,0
3095627,2,0
3095627,2,0
3095628,2,0
3095628,2,0
3095628,2,0
3095629,1,2
3095629,1,2
3095629,2,0
3095629,2,0
3095630,2,0
3095630,2,0
3095631,2,0
3095631,2,0
3095631,2,0
3095631,2,0
3095631,2,0
3095632,2,0
3095632,2,0
3095633,2,0
3095633,2,0
3095635,2,0
3095636,2,0
3095636,2,0
3095636,2,0
3095636,2,0
3095637,2,0
3095637,2,0
3095638,2,0
3095639,2,0
3095639,2,0
3095639,2,0
3095640,1,3
3095641,2,0
3095641,2,0
3095641,2,0
3095642,2,0
3095642,2,0
3095644,1,2
3095644,2,0
3095645,1,2
3095645,2,0
3095646,2,0
3095647,2,0
3095647,2,0
3095647,2,0
3095648,2,0
3095648,2,0
3095650,2,0
3095651,2,0
3095651,2,0
3095652,2,0
3095652,2,0
3095654,2,0
3095654,2,0
3095655,1,1
3095655,2,0
3095655,2,0
3095655,2,0
3095656,1,2
3095657,2,0
3095658,2,0
3095659,2,0
3095659,2,0
3095659,2,0
3095660,2,0
3095660,2,0
3095660,2,0
3095661,2,0
3095661,2,0
3095662,1,2
3095662,1,2
3095662,2,0
3095664,1,2
3095664,1,2
3095665,1,2
3095665,2,0
3095665,2,0
3095666,2,0
3095666,2,0
3095667,1,2
3095668,2,0
3095669,2,0
3095669,2,0
3095671,2,0
3095672,2,0
3095672,2,0
3095673,1,1
3095673,1,2
3095673,2,0
3095673,2,0
3095673,2,0
3095673,2,0
3095674,1,2
3095675,2,0
3095675,2,0
3095675,2,0
3095676,2,0
3095676,2,0
3095677,1,2
3095677,1,2
3095677,2,0
3095678,1,2
3095678,1,3
3095678,2,0
3095679,2,0
3095679,2,0
3095680,2,0
3095681,2,0
3095682,2,0
3095682,2,0
3095683,2,0
3095683,2,0
3095683,2,0
3095683,2,0
3095683,2,0
3095683,2,0
3095684,1,2
3095684,2,0
3095684,2,0
3095685,2,0
3095685,2,0
3095686,1,2
3095686,2,0
3095686,2,0
3095687,2,0
3095687,2,0
3095688,2,0
3095689,2,0
3095689,2,0
3095689,2,0
3095689,2,0
3095690,2,0
3095690,2,0
3095691,2,0
3095691,2,0
3095691,2,0
3095691,2,0
3095692,1,1
3095692,1,2
3095692,2,0
3095692,2,0
3095692,2,0
3095692,2,0
3095693,2,0
3095693,2,0
3095693,2,0
3095693,2,0
3095693,2,0
3095693,2,0
3095694,1,4
3095694,2,0
3095695,1,3
3095695,2,0
3095696,2,0
3095697,2,0
3095697,2,0
3095698,2,0
3095698,2,0
3095698,2,0
3095698,2,0
3095698,2,0
3095699,2,0
3095700,2,0
3095700,2,0
3095702,2,0
3095703,1,2
3095703,2,0
3095703,2,0
3095704,1,3
3095705,2,0
3095705,2,0
3095705,2,0
3095705,2,0
3095705,2,0
3095705,2,0
3095705,2,0
3095706,2,0
3095707,2,0
3095707,2,0
3095708,2,0
3095708,2,0
3095708,2,0
3095709,2,0
3095709,2,0
3095710,1,2
3095710,2,0
3095710,2,0
3095711,2,0
3095711,2,0
3095712,2,0
3095713,1,2
3095713,2,0
3095713,2,0
3095713,2,0
3095713,2,0
3095713,2,0
3095714,2,0
3095714,2,0
3095716,1,2
3095716,1,3
3095716,2,0
3095716,2,0
3095717,1,3
3095717,2,0
3095718,2,0
3095718,2,0
3095719,2,0
3095720,2,0
3095720,2,0
3095720,2,0
3095721,1,2
3095721,2,0
3095722,2,0
3095722,2,0
3095722,2,0
3095723,2,0
3095723,2,0
3095723,2,0
3095724,1,2
3095724,2,0
3095724,2,0
3095725,2,0
3095725,2,0
3095725,2,0
3095726,1,2
3095726,2,0
3095726,2,0
3095727,2,0
3095727,2,0
3095727,2,0
3095727,2,0
3095729,2,0
3095729,2,0
3095729,2,0
3095729,2,0
3095730,2,0
3095730,2,0
3095730,2,0
3095731,1,1
3095731,2,0
3095731,2,0
3095732,2,0
3095732,2,0
3095733,2,0
3095733,2,0
3095734,2,0
3095734,2,0
3095734,2,0
3095734,2,0
3095735,1,2
3095735,2,0
3095735,2,0
3095735,2,0
3095736,1,4
3095736,2,0
3095737,2,0
3095737,2,0
3095737,2,0
3095737,2,0
3095737,2,0
3095738,2,0
3095738,2,0
3095739,2,0
3095739,2,0
3095740,2,0
3095740,2,0
3095741,2,0
3095742,2,0
3095742,2,0
3095742,2,0
3095744,2,0
3095744,2,0
3095744,2,0
3095744,2,0
3095744,2,0
3095745,2,0
3095746,1,2
3095746,2,0
3095746,2,0
3095746,2,0
3095746,2,0
3095747,2,0
3095747,2,0
3095747,2,0
3095748,2,0
3095748,2,0
3095748,2,0
3095749,2,0
3095750,2,0
3095751,2,0
3095752,1,1
3095752,1,2
3095752,2,0
3095753,2,0
3095753,2,0
3095754,2,0
3095754,2,0
3095755,2,0
3095755,2,0
3095756,1,2
3095756,2,0
3095757,1,1
3095757,2,0
3095757,2,0
3095758,2,0
3095758,2,0
3095758,2,0
3095759,2,0
3095759,2,0
3095759,2,0
3095759,2,0
3095760,1,4
3095760,2,0
3095760,2,0
3095761,2,0
3095761,2,0
3095763,1,2
3095763,1,2
3095763,2,0
3095764,2,0
3095765,1,1
3095765,1,2
3095765,2,0
3095766,1,2
3095767,1,2
3095767,2,0
3095767,2,0
3095767,2,0
3095768,2,0
3095769,1,2
3095769,2,0
3095769,2,0
3095770,2,0
3095771,2,0
3095771,2,0
3095771,2,0
3095771,2,0
3095772,2,0
3095772,2,0
3095773,1,2
3095773,2,0
3095773,2,0
3095773,2,0
3095773,2,0
3095773,2,0
3095774,2,0
3095775,2,0
3095775,2,0
3095776,2,0
3095777,2,0
3095777,2,0
3095778,2,0
3095779,2,0
3095779,2,0
3095780,1,2
3095780,1,2
3095780,1,2
3095780,2,0
3095781,2,0
3095781,2,0
3095782,2,0
3095783,1,2
3095783,1,2
3095783,2,0
3095783,2,0
3095783,2,0
3095783,2,0
3095784,2,0
3095785,2,0
3095785,2,0
3095786,2,0
3095786,2,0
3095787,1,1
3095787,1,2
3095787,2,0
3095788,2,0
3095788,2,0
3095789,1,2
3095789,1,2
3095789,1,2
3095789,1,3
3095789,2,0
3095792,1,3
3095792,2,0
3095794,2,0
3095794,2,0
3095796,1,2
3095796,1,3
3095796,2,0
3095797,2,0
3095797,2,0
3095797,2,0
3095799,2,0
3095799,2,0
3095800,2,0
3095800,2,0
3095801,2,0
3095805,2,0
3095809,1,2
3095809,2,0
3095809,2,0
3095809,2,0
3095811,1,2
3095811,1,2
3095811,2,0
3095812,2,0
3095812,2,0
3095814,2,0
3095814,2,0
3095815,2,0
3095818,1,1
3095818,1,1
3095818,2,0
3095818,2,0
3095818,2,0
3095818,2,0
3095819,2,0
3095819,2,0
3095819,2,0
3095821,1,2
3095821,2,0
3095821,2,0
3095824,2,0
3095824,2,0
3095825,2,0
3095825,2,0
3095825,2,0
3095831,2,0
3095833,2,0
3095833,2,0
3095833,2,0
3095837,2,0
3095837,2,0
3095839,2,0
3095841,2,0
3095841,2,0
3095846,2,0
3095846,2,0
3095847,2,0
3095847,2,0
3095847,2,0
3095849,2,0
3095849,2,0
3095850,2,0
3095851,2,0
3095852,1,4
3095852,2,0
3095852,2,0
3095852,2,0
3095853,2,0
3095853,2,0
3095853,2,0
3095854,2,0
3095856,1,3
3095856,1,3
3095856,2,0
3095857,2,0
3095859,1,2
3095860,2,0
3095861,2,0
3095861,2,0
3095862,2,0
3095862,2,0
3095862,2,0
3095864,2,0
3095864,2,0
3095867,2,0
3095867,2,0
3095867,2,0
3095867,2,0
3095867,2,0
3095872,2,0
3095872,2,0
3095872,2,0
3095873,2,0
3095873,2,0
3095873,2,0
3095874,1,2
3095874,2,0
3095874,2,0
3095875,2,0
3095875,2,0
3095876,1,2
3095877,2,0
3095877,2,0
3095877,2,0
3095878,2,0
3095878,2,0
3095878,2,0
3095878,2,0
3095878,2,0
3095879,2,0
3095880,2,0
3095881,2,0
3095881,2,0
3095882,2,0
3095884,1,4
3095884,1,4
3095884,2,0
3095884,2,0
3095886,1,2
3095886,2,0
3095886,2,0
3095887,2,0
3095888,1,2
3095888,2,0
3095888,2,0
3095890,2,0
3095890,2,0
3095891,2,0
3095892,2,0
3095892,2,0
3095892,2,0
3095892,2,0
3095892,2,0
3095892,2,0
3095893,2,0
3095893,2,0
3095893,2,0
3095895,2,0
3095895,2,0
3095896,2,0
3095896,2,0
3095897,2,0
3095898,2,0
3095898,2,0
3095900,2,0
3095901,1,1
3095901,1,1
3095901,2,0
3095903,2,0
3095904,2,0
3095905,2,0
3095905,2,0
3095906,2,0
3095906,2,0
3095908,2,0
3095909,1,1
3095909,1,1
3095910,2,0
3095911,2,0
3095911,2,0
3095911,2,0
3095912,2,0
3095912,2,0
3095912,2,0
3095912,2,0
3095912,2,0
3095913,1,3
3095913,2,0
3095914,1,2
3095914,2,0
3095914,2,0
3095914,2,0
3095915,2,0
3095916,2,0
3095916,2,0
3095917,2,0
3095917,2,0
3095918,2,0
3095918,2,0
3095919,1,3
3095919,1,3
3095919,2,0
3095919,2,0
3095919,2,0
3095919,2,0
3095919,2,0
3095919,2,0
3095919,2,0
3095919,2,0
3095919,2,0
3095919,2,0
3095920,2,0
3095920,2,0
3095920,2,0
3095921,2,0
3095922,2,0
3095922,2,0
3095923,2,0
3095924,2,0
3095924,2,0
3095925,2,0
3095925,2,0
3095925,2,0
3095925,2,0
3095926,2,0
3095926,2,0
3095927,2,0
3095927,2,0
3095928,2,0
3095928,2,0
3095929,2,0
3095929,2,0
3095930,1,1
3095930,1,4
3095930,2,0
3095930,2,0
3095931,1,2
3095931,2,0
3095932,1,2
3095932,2,0
3095932,2,0
3095933,2,0
3095933,2,0
3095933,2,0
3095934,2,0
3095934,2,0
3095935,1,3
3095936,2,0
3095936,2,0
3095937,1,4
3095937,2,0
3095937,2,0
3095938,2,0
3095939,1,2
3095939,1,2
3095939,2,0
3095940,2,0
3095942,2,0
3095942,2,0
3095942,2,0
3095943,2,0
3095943,2,0
3095944,1,3
3095945,1,3
3095945,2,0
3095945,2,0
3095945,2,0
3095946,1,2
3095946,1,2
3095946,1,2
3095946,1,2
3095946,2,0
3095947,2,0
3095947,2,0
3095947,2,0
3095947,2,0
3095948,2,0
3095948,2,0
3095948,2,0
3095950,2,0
3095950,2,0
3095950,2,0
3095951,1,1
3095951,2,0
3095951,2,0
3095951,2,0
3095952,2,0
3095952,2,0
3095953,2,0
3095953,2,0
3095954,1,2
3095954,1,2
3095954,1,2
3095954,1,2
3095954,1,2
3095954,1,4
3095954,2,0
3095955,2,0
3095955,2,0
3095956,1,1
3095956,2,0
3095956,2,0
3095957,1,1
3095957,1,2
3095957,1,4
3095957,2,0
3095958,2,0
3095959,2,0
3095959,2,0
3095959,2,0
3095960,1,1
3095960,2,0
3095961,2,0
3095961,2,0
3095961,2,0
3095961,2,0
3095962,2,0
3095962,2,0
3095962,2,0
3095963,2,0
3095964,2,0
3095964,2,0
3095964,2,0
3095965,2,0
3095966,2,0
3095967,2,0
3095967,2,0
3095967,2,0
3095968,2,0
3095968,2,0
3095969,2,0
3095970,2,0
3095970,2,0
3095970,2,0
3095971,1,4
3095971,1,4
3095972,2,0
3095972,2,0
3095972,2,0
3095972,2,0
3095973,1,3
3095973,2,0
3095973,2,0
3095973,2,0
3095973,2,0
3095974,2,0
3095975,2,0
3095977,2,0
3095978,2,0
3095978,2,0
3095979,1,2
3095979,2,0
3095982,1,2
3095982,1,2
3095982,2,0
3095983,2,0
3095984,2,0
3095984,2,0
3095984,2,0
3095984,2,0
3095984,2,0
3095984,2,0
3095986,2,0
3095991,2,0
3095993,2,0
3095993,2,0
3095994,2,0
3095996,2,0
3095996,2,0
3095997,2,0
3095997,2,0
3095997,2,0
3095999,2,0
3095999,2,0
3095999,2,0
3095999,2,0
3096002,2,0
3096005,1,2
3096005,1,2
3096007,2,0
3096009,2,0
3096009,2,0
3096010,2,0
3096012,1,1
3096012,2,0
3096012,2,0
3096014,1,1
